id,winpick1,winpick2,winpick3,winpick4,winpick5,losepick1,losepick2,losepick3,losepick4,losepick5
Match_6766,Clint,Helcurt,Angela,Benedetta,Fredrinn,Granger,Guinevere,Kimmy,Grock,Aulus
Match_6767,Clint,Aulus,Zhuxin,Esmeralda,Tigreal,Gusion,Odette,Dyrroth,Ixia,Kalea
Match_6768,Aulus,Ruby,Zhuxin,Clint,Mathilda,Guinevere,Obsidia,Valir,Fanny,Sun
Match_6769,Zhuxin,Granger,Cici,Belerick,Aulus,Gusion,Claude,Phoveus,Badang,Lancelot
Match_6770,Zhuxin,Bruno,Benedetta,Diggie,Aulus,Aurora,Layla,Claude,Badang,Khaleed
Match_6771,Zhuxin,Miya,Chou,Aulus,Khaleed,Helcurt,Vexana,Lesley,Guinevere,Hayabusa
Match_6772,Zhuxin,Kadita,Guinevere,Aulus,Leomord,Helcurt,Pharsa,Silvanna,Chou,Claude
Match_6773,Yu Zhong,Vexana,Gatotkaca,Nolan,Karrie,Freya,Lylia,Beatrix,Aulus,Gloo
Match_6774,Vexana,X.Borg,Freya,Lapu-Lapu,Carmilla,Gloo,Franco,Aulus,Miya,Aurora
Match_6775,Fanny,Esmeralda,Yi Sun-shin,Estes,Kimmy,Angela,Aulus,Thamuz,Karrie,Vexana
Match_6776,Natan,Cyclops,Aulus,Franco,Esmeralda,Angela,Claude,Leomord,Kagura,Edith
Match_6777,Minsitthar,Claude,Hanzo,Badang,Cecilion,Zetian,Aulus,Angela,Natan,Yu Zhong
Match_6778,Sun,Gatotkaca,Melissa,Aulus,Zetian,Ixia,Roger,Cyclops,Kadita,Lapu-Lapu
Match_6779,Freya,Yi Sun-shin,Yve,Gatotkaca,Clint,Zetian,Floryn,Aulus,Karrie,Alice
Match_6780,Alice,Natan,Tigreal,Aulus,Zetian,Arlott,Thamuz,Claude,Lolita,Kadita
Match_6781,Gusion,Kadita,Moskov,Badang,X.Borg,Gloo,Cici,Zetian,Granger,Aulus
Match_6782,Grock,Zetian,Aulus,Joy,Melissa,Angela,Bruno,Yi Sun-shin,Alucard,Lunox
Match_6783,Minotaur,Aulus,Cyclops,Ruby,Karrie,Floryn,Lesley,Fredrinn,Guinevere,Gord
Match_6784,Rafaela,Miya,Aulus,Novaria,Ruby,Ixia,Benedetta,Vale,Akai,Mathilda
Match_6785,Angela,Lunox,Aulus,Clint,Lapu-Lapu,Thamuz,Kaja,Ixia,Tigreal,Lylia
Match_6786,Helcurt,Gusion,Obsidia,Chang'e,Arlott,Yu Zhong,Aulus,Angela,Hanabi,Lunox
Match_6787,Freya,Luo Yi,Angela,Bruno,Aulus,Yu Zhong,Gusion,Tigreal,Ling,Karrie
Match_6788,Ixia,Novaria,Yu Zhong,Angela,Aulus,Helcurt,Arlott,Aurora,Lancelot,Natalia
Match_6789,Lesley,Franco,Esmeralda,Nolan,Vexana,Ruby,Aulus,Masha,Cyclops,Miya
Match_6790,Ruby,Aulus,Lesley,Mathilda,Xavier,Lancelot,Angela,Arlott,Lylia,Kagura
Match_6791,Harley,Kadita,Alice,Claude,Rafaela,Vale,Khufra,Ruby,Beatrix,Aulus
Match_6792,Diggie,Aulus,Chang'e,Martis,Hanabi,Cyclops,Miya,Ruby,Yin,Floryn
Match_6793,Ruby,Zetian,Aulus,Ixia,Tigreal,Estes,Kimmy,Hayabusa,Paquito,Kadita
Match_6794,Guinevere,Aulus,Tigreal,Granger,Kadita,Edith,Kagura,Claude,Cyclops,Sun
Match_6795,Granger,Leomord,Gusion,Guinevere,Badang,Ixia,Floryn,Thamuz,Selena,Aulus
Match_6796,Kadita,Guinevere,Nolan,Beatrix,Thamuz,Chou,Aulus,Odette,Kagura,Lesley
Match_6797,Claude,Carmilla,Gusion,Paquito,Odette,Lesley,Cecilion,Aulus,Selena,Joy
Match_6798,Mathilda,Aulus,Ruby,Vale,Claude,Vexana,Gusion,Irithel,Belerick,Sora
Match_6799,Cecilion,Granger,Leomord,Franco,Cici,Ruby,Kagura,Ixia,Aulus,Floryn
Match_6800,Sora,Aulus,Claude,Angela,Zetian,Benedetta,Alucard,Vexana,Hylos,Lesley
Match_6801,Tigreal,Granger,Odette,Aulus,Guinevere,Gusion,Minotaur,Minsitthar,Karrie,Fanny
Match_6802,Tigreal,Gusion,Sora,Aulus,Granger,Chou,Claude,Harith,Ling,Angela
Match_6803,Tigreal,Granger,Aulus,Harith,Hayabusa,Leomord,Grock,Minsitthar,Hanabi,Kimmy
Match_6804,Clint,Kagura,Aulus,Chou,Franco,Benedetta,Pharsa,Granger,Minsitthar,Martis
Match_6805,Kadita,Karrie,Aulus,Chou,Khufra,Gusion,Alice,Freya,Arlott,Hanabi
Match_6806,Franco,Hanabi,Gusion,Pharsa,Badang,Karina,Estes,Aulus,Harley,Natan
Match_6807,Estes,Aulus,Benedetta,Natan,Zetian,Moskov,Gusion,Angela,Yu Zhong,Fanny
Match_6808,Khufra,Popol and Kupa,Terizla,Aulus,Chang'e,Angela,Yi Sun-shin,Zetian,Julian,Ixia
Match_6809,Yin,Granger,Bane,Tigreal,Aulus,Yi Sun-shin,Ruby,Karrie,Valir,Chou
Match_6810,Granger,Tigreal,Thamuz,Aulus,Zetian,Yi Sun-shin,Yu Zhong,Badang,Lylia,Claude
Match_6811,Claude,Suyou,Thamuz,Valir,Kalea,Phoveus,Tigreal,Aulus,Granger,Chang'e
Match_6812,Granger,Chang'e,Aulus,Sun,Alpha,Angela,Leomord,Julian,Yin,Clint
Match_6813,Ixia,Floryn,Fredrinn,Faramis,Minsitthar,Lylia,Franco,Hayabusa,Aulus,Granger
Match_6814,Gusion,Hayabusa,Irithel,Floryn,Yu Zhong,Zetian,Aulus,Yi Sun-shin,Badang,Granger
Match_6815,Gusion,Moskov,Aulus,Jawhead,Kimmy,Carmilla,Odette,Claude,Aamon,Thamuz
Match_6816,Angela,Cyclops,Julian,Clint,X.Borg,Floryn,Esmeralda,Granger,Kimmy,Aulus
Match_6817,Helcurt,Baxia,Cecilion,Ruby,Karrie,Sora,Silvanna,Freya,Aulus,Hanabi
Match_6818,Faramis,Diggie,Aulus,Granger,Masha,Sora,Lylia,Gloo,Aamon,Claude
Match_6819,Yi Sun-shin,Granger,Novaria,Estes,Chou,Kaja,Xavier,Joy,Lunox,Aulus
Match_6820,Guinevere,Granger,Aulus,Yve,Angela,Badang,Uranus,Lukas,Zhuxin,Moskov
Match_6821,Fredrinn,Pharsa,Granger,Baxia,Leomord,Zhuxin,Yin,Badang,Aulus,Karrie
Match_6822,Thamuz,Granger,Aamon,Carmilla,Gord,Cyclops,Minotaur,Lesley,Aulus,Uranus
Match_6823,Minotaur,Aulus,Leomord,Valentina,Claude,Natan,Lukas,Gatotkaca,Cici,Kagura
Match_6824,Minotaur,Ixia,Aulus,Minsitthar,Yve,Yi Sun-shin,Lukas,Akai,Karrie,Novaria
Match_6825,Guinevere,Floryn,Karrie,Aamon,Alice,Arlott,Yve,Franco,Aulus,Claude
Match_6826,Sun,Minotaur,Faramis,Miya,Aulus,Khufra,Yu Zhong,Zhask,Hayabusa,Lesley
Match_6827,Tigreal,Argus,Leomord,Lylia,Granger,Minotaur,Zetian,Aulus,Yin,Harith
Match_6828,Minotaur,Aulus,Zetian,Aldous,Layla,Clint,Kalea,Phoveus,Luo Yi,Fanny
Match_6829,Tigreal,Brody,Aulus,Vexana,Terizla,Leomord,Benedetta,Lapu-Lapu,Khufra,Gusion
Match_6830,Cyclops,Helcurt,Aulus,Miya,Ruby,Chang'e,Harley,Natan,Aldous,Minotaur
Match_6831,Lylia,Arlott,Aulus,Faramis,Guinevere,Tigreal,Claude,Lancelot,Gloo,Valentina
Match_6832,Angela,Zetian,Aulus,Cyclops,Arlott,Sora,Harith,Nolan,Novaria,Chou
Match_6833,Angela,Gloo,Zhuxin,Aulus,Claude,Leomord,Eudora,Esmeralda,Grock,Ixia
Match_6834,Guinevere,Yu Zhong,Irithel,Aulus,Cecilion,Aurora,Granger,Arlott,Saber,Franco
Match_6835,Thamuz,Gusion,Valir,Beatrix,Khaleed,Zhuxin,Sun,Guinevere,Aulus,Hanabi
Match_6836,Kimmy,Claude,Aulus,Angela,Minsitthar,Benedetta,Lesley,Zetian,Harley,Johnson
Match_6837,Alice,Angela,Aulus,Moskov,Gatotkaca,Yu Zhong,Lancelot,Julian,Minotaur,Yin
Match_6838,Tigreal,Badang,Kadita,Aulus,Beatrix,Chang'e,Guinevere,Baxia,Obsidia,Carmilla
Match_6839,Ixia,Guinevere,Aulus,Khufra,Kimmy,Brody,Kadita,Lapu-Lapu,Grock,Hayabusa
Match_6840,Xavier,Aulus,Guinevere,Hilda,Lesley,Lancelot,Grock,Yu Zhong,Claude,Pharsa
Match_6841,Badang,Hanabi,Vale,Guinevere,Aulus,Harley,Joy,Chou,Freya,Claude
Match_6842,Yi Sun-shin,Ruby,Carmilla,Odette,Ixia,Lesley,Xavier,Aulus,Sun,Khufra
Match_6843,Kimmy,Aulus,Aldous,Claude,Natalia,Helcurt,Fredrinn,Xavier,Granger,Yu Zhong
Match_6844,Helcurt,Lylia,Guinevere,Lancelot,Yu Zhong,Aulus,Arlott,Saber,Gusion,Lapu-Lapu
Match_6845,Ixia,Alice,Aulus,Pharsa,Diggie,Kaja,Lukas,Zhuxin,Clint,Yi Sun-shin
Match_6846,Sora,Hilda,Aulus,Claude,Nana,Valentina,Fredrinn,Zetian,Tigreal,Karrie
Match_6847,Claude,Yve,Guinevere,Lancelot,Kaja,Aulus,Lesley,Angela,Esmeralda,Chang'e
Match_6848,Aulus,Chang'e,Hylos,Lesley,Yu Zhong,Helcurt,Cyclops,Yi Sun-shin,Benedetta,Claude
Match_6849,Freya,Aulus,Ruby,Hilda,Zhuxin,Fredrinn,Lesley,Franco,Gusion,Arlott
Match_6850,Zhuxin,Ixia,Nolan,Benedetta,Hilda,Floryn,Granger,Aulus,Kagura,Yu Zhong
Match_6851,Guinevere,Granger,Aulus,Angela,Aurora,Lapu-Lapu,Chang'e,Rafaela,Lesley,Gusion
Match_6852,Miya,Yi Sun-shin,Nana,Aldous,Tigreal,Kagura,Claude,Alice,Aulus,Minotaur
Match_6853,Obsidia,Johnson,Arlott,Lunox,Fanny,Floryn,Granger,Aulus,Faramis,Alice
Match_6854,Rafaela,Gusion,Freya,Clint,Cecilion,Xavier,Aulus,Granger,Guinevere,Minsitthar
Match_6855,Lesley,Zetian,Thamuz,Hayabusa,Badang,Aulus,Yve,Hilda,Hanabi,Cici
Match_6856,Floryn,Vexana,Aulus,Miya,Thamuz,Freya,Ixia,Yi Sun-shin,Cyclops,Angela
Match_6857,Hanabi,Tigreal,Novaria,Alice,Lukas,Cecilion,Rafaela,Aulus,Granger,Yu Zhong
Match_6858,Angela,Zetian,Freya,Lesley,Aulus,Floryn,Terizla,Lukas,Luo Yi,Chou
Match_6859,Lukas,Cecilion,Brody,Masha,Hayabusa,Zetian,Lesley,Aulus,Minsitthar,Floryn
Match_6860,Cyclops,Aulus,Ixia,Dyrroth,Minotaur,Joy,Lunox,Zilong,Guinevere,Karrie
Match_6861,Kadita,Gusion,Franco,Aulus,Hanabi,Chou,Jawhead,Claude,Nolan,Zetian
Match_6862,Valentina,Guinevere,Minotaur,Selena,Brody,Leomord,Aulus,Vexana,Karrie,Belerick
Match_6863,Fredrinn,Irithel,Akai,Arlott,Gord,Floryn,Aulus,Zetian,Karrie,Edith
Match_6864,Ruby,Aulus,Franco,Bruno,Valentina,Angela,Yu Zhong,Fredrinn,Irithel,Zhuxin
Match_6865,Angela,Kadita,Hanabi,Roger,Aulus,Lukas,Moskov,Gusion,Paquito,Franco
Match_6866,Sora,Sun,Ruby,Karina,Nana,Aulus,Ling,Franco,Selena,Natan
Match_6867,Aulus,Hanabi,Franco,Uranus,Lunox,Gatotkaca,Cecilion,Miya,Fanny,Hilda
Match_6868,Minotaur,Zetian,Yi Sun-shin,Wanwan,Silvanna,Franco,Luo Yi,Aulus,Sun,Miya
Match_6869,Aurora,Aamon,Aulus,Ixia,Atlas,Belerick,Valir,Irithel,Lukas,Yi Sun-shin
Match_6870,Zetian,Karrie,Silvanna,Kaja,Saber,Angela,Aulus,Melissa,Hayabusa,Zhuxin
Match_6871,Kadita,Aulus,Grock,Claude,Yi Sun-shin,Tigreal,Gusion,Eudora,Wanwan,Cici
Match_6872,Kadita,Khufra,Aulus,Claude,Gusion,Fredrinn,Benedetta,Kimmy,Selena,Tigreal
Match_6873,Angela,Cyclops,Aulus,Aamon,Hanabi,Kagura,Cici,Kalea,Clint,Thamuz
Match_6874,Yi Sun-shin,Badang,Lolita,Popol and Kupa,Kadita,Pharsa,Granger,Lancelot,Natalia,Aulus
Match_6875,Akai,Granger,Kimmy,Lapu-Lapu,Aamon,Yu Zhong,Franco,Claude,Aulus,Xavier
Match_6876,Hanabi,Kadita,Aulus,Hayabusa,Franco,Martis,Wanwan,Joy,Eudora,Yu Zhong
Match_6877,Arlott,Hilda,Karrie,Gusion,Aulus,Franco,Lancelot,Kadita,Yu Zhong,Granger
Match_6878,Kimmy,Irithel,Alice,Angela,Fanny,Aulus,Lapu-Lapu,Karrie,Johnson,Nana
Match_6879,Aldous,Tigreal,Vexana,Karrie,Roger,Gloo,Khufra,Aulus,Beatrix,Kimmy
Match_6880,Zhuxin,Aulus,Floryn,Terizla,Lesley,Claude,Tigreal,Hanzo,Gord,Uranus
Match_6881,Hayabusa,Floryn,Pharsa,Lukas,Karrie,Paquito,Kimmy,Aulus,Sun,Rafaela
Match_6882,Franco,Kimmy,Aulus,Barats,Cyclops,Fanny,Helcurt,Vexana,Gloo,Obsidia
Match_6883,Granger,Sun,Franco,Aulus,Gusion,Alice,Selena,Beatrix,Valir,Hanzo
Match_6884,Karrie,Sun,Alice,Kadita,Aulus,Hayabusa,Claude,Natalia,Zhuxin,Guinevere
Match_6885,Pharsa,Joy,Phoveus,Granger,Rafaela,Baxia,Atlas,Aulus,Badang,Kadita
Match_6886,Tigreal,Kadita,Claude,Thamuz,Aulus,Yi Sun-shin,Franco,Lylia,Miya,Silvanna
Match_6887,Kimmy,Guinevere,Angela,Karrie,Phoveus,Arlott,Chang'e,Tigreal,Aulus,Moskov
Match_6888,Ixia,Valir,Johnson,Aulus,Cici,Uranus,Cyclops,Natan,Yve,Badang
Match_6889,Alice,Alpha,Khaleed,Hanabi,Kadita,Lukas,Valir,Ixia,Kaja,Aulus
Match_6890,Belerick,Lesley,Badang,Aulus,Eudora,Aamon,Franco,Vexana,Melissa,Phoveus
Match_6891,Kagura,Atlas,Beatrix,Ling,Cici,Angela,Valir,Badang,Aulus,Karrie
Match_6892,Zetian,Khaleed,Gatotkaca,Natalia,Moskov,Claude,Xavier,Akai,Aulus,Phoveus
Match_6893,Belerick,Lesley,Aulus,Lapu-Lapu,Kadita,Aamon,Brody,Gusion,Alice,Atlas
Match_6894,Granger,Nana,Aulus,Belerick,Gloo,Lancelot,Mathilda,Kadita,Alice,Lesley
Match_6895,Gatotkaca,Kadita,Belerick,Roger,Aulus,Xavier,Carmilla,Barats,Zilong,Karrie
Match_6896,Lapu-Lapu,Lylia,Ixia,Hayabusa,Estes,Freya,Hanabi,Valentina,Aulus,Grock
Match_6897,Granger,Franco,Cyclops,Aulus,Benedetta,Julian,Mathilda,Yu Zhong,Harith,Pharsa
Match_6898,Guinevere,Angela,Claude,Xavier,Sun,Vexana,Granger,Floryn,Aulus,Jawhead
Match_6899,Gloo,Fredrinn,Angela,Kadita,Granger,Badang,Clint,Guinevere,Yve,Aulus
Match_6900,Badang,Hanabi,Aulus,Valentina,Sun,Aamon,Moskov,Khufra,Kadita,Chou
Match_6901,Angela,Brody,Aulus,Lunox,Alice,Irithel,Uranus,Carmilla,Barats,Kadita
Match_6902,Uranus,Xavier,Clint,Fanny,Sun,Franco,Lunox,Aulus,Claude,Ruby
Match_6903,Hayabusa,Vexana,Claude,Valir,Benedetta,Aulus,Minsitthar,Cecilion,Aldous,Brody
Match_6904,Khufra,Lunox,Claude,Benedetta,Baxia,Sun,Aulus,Kaja,Xavier,Karrie
Match_6905,Gatotkaca,Yu Zhong,Kadita,Clint,Aulus,Granger,Suyou,Thamuz,Odette,Hylos
Match_6906,Guinevere,Rafaela,Sun,X.Borg,Kimmy,Aulus,Thamuz,Belerick,Cyclops,Cici
Match_6907,Xavier,Angela,Paquito,Lesley,Aulus,Benedetta,Yin,Cyclops,Obsidia,Chou
Match_6908,Grock,Aulus,Paquito,Xavier,Lapu-Lapu,Badang,Sun,Kagura,Martis,Granger
Match_6909,Helcurt,Lapu-Lapu,Lancelot,Claude,Vexana,Aulus,Lylia,Ruby,Kaja,Clint
Match_6910,Aulus,Vexana,Yu Zhong,Angela,Esmeralda,Sora,Odette,Atlas,Leomord,Lylia
Match_6911,Khufra,Kimmy,Freya,Lancelot,Claude,Aulus,Gatotkaca,Gloo,Yve,Moskov
Match_6912,Yu Zhong,Xavier,Lancelot,Sora,Franco,Guinevere,Angela,Aulus,Pharsa,Brody
Match_6913,Thamuz,Irithel,Angela,Cecilion,Alpha,Aulus,Julian,Hanabi,Lapu-Lapu,Kadita
Match_6914,Guinevere,Karrie,Aulus,Hilda,Zhuxin,Lancelot,Claude,Xavier,Grock,Chou
Match_6915,Pharsa,Belerick,Lylia,Aulus,Fredrinn,Hylos,Sun,Miya,Lancelot,Kadita
Match_6916,Chou,Sun,Aulus,Cecilion,Kimmy,Saber,Franco,Zilong,Valentina,Miya
Match_6917,Arlott,Minotaur,Aulus,Yve,Brody,Gloo,Akai,Franco,Cyclops,Karrie
Match_6918,Aamon,Franco,Vexana,Natan,Alice,Aulus,Minsitthar,Gloo,Lylia,Irithel
Match_6919,Leomord,Gusion,Claude,Lapu-Lapu,Badang,Granger,Kadita,Aulus,Minotaur,Paquito
Match_6920,Aulus,Badang,Granger,Cici,Novaria,Guinevere,Valir,Floryn,Beatrix,Alice
Match_6921,Zhuxin,Karrie,X.Borg,Gatotkaca,Joy,Guinevere,Valentina,Aulus,Ixia,Grock
Match_6922,Sora,Miya,Kimmy,Aulus,Tigreal,Zetian,Valentina,Brody,Joy,Carmilla
Match_6923,Odette,Lesley,Franco,Aulus,Esmeralda,Belerick,Vale,Clint,Julian,Ruby
Match_6924,Cyclops,Benedetta,Saber,Granger,Aulus,Freya,Angela,Odette,Nolan,Obsidia
Match_6925,Xavier,Belerick,Irithel,Minotaur,Aulus,Angela,Ruby,Vexana,Lukas,Melissa
Match_6926,Nolan,Moskov,Kalea,Yu Zhong,Kimmy,Alice,Brody,Xavier,Aulus,Angela
Match_6927,Irithel,Franco,Lapu-Lapu,Vexana,Yi Sun-shin,Hylos,Aulus,Harith,Lunox,X.Borg
Match_6928,Odette,Yu Zhong,Kalea,Aulus,Obsidia,Guinevere,Hayabusa,Clint,Khufra,Valir
Match_6929,Leomord,Badang,Moskov,Yu Zhong,Kadita,Odette,Aulus,Lapu-Lapu,Minotaur,Miya
Match_6930,Odette,Granger,Yu Zhong,Floryn,Aulus,Yi Sun-shin,Zetian,Bruno,Arlott,Tigreal
Match_6931,Yi Sun-shin,Mathilda,Ixia,Khaleed,Cecilion,Granger,Paquito,Hilda,Odette,Aulus
Match_6932,Angela,Selena,Lancelot,Lesley,Yu Zhong,Gatotkaca,Kadita,Aulus,Lapu-Lapu,Claude
Match_6933,Kaja,Kagura,Chou,Nolan,Esmeralda,Helcurt,Aulus,Miya,Lapu-Lapu,Zetian
Match_6934,Cecilion,Karrie,Akai,Aulus,Ruby,Hayabusa,Grock,Kimmy,Lesley,Lukas
Match_6935,Sora,Minotaur,Gusion,Cyclops,Ixia,Miya,Valentina,Pharsa,Aulus,Atlas
Match_6936,Silvanna,Kadita,Khufra,Aulus,Ixia,Franco,Gusion,Kimmy,Claude,Aldous
Match_6937,Lylia,Badang,Ixia,Ling,Silvanna,Angela,Sun,Gusion,Claude,Aulus
Match_6938,Cyclops,Cici,Aulus,Badang,Faramis,Gloo,Floryn,Leomord,Granger,Valentina
Match_6939,Cecilion,Aulus,Tigreal,Claude,Phoveus,Helcurt,Kadita,Harley,Miya,Guinevere
Match_6940,Leomord,Pharsa,Sun,Ruby,Badang,Aulus,Zetian,Franco,Arlott,Hanabi
Match_6941,Guinevere,Aulus,Granger,Zetian,Grock,Yi Sun-shin,Gusion,Benedetta,Ruby,Selena
Match_6942,Floryn,Zhuxin,Guinevere,Lesley,Thamuz,Aulus,Estes,Zetian,Granger,Hanzo
Match_6943,Aulus,Estes,Zetian,Ixia,Cici,Alice,Harley,Rafaela,Wanwan,Fredrinn
Match_6944,Franco,Lylia,Granger,Alpha,Paquito,Vexana,Grock,Sun,Karrie,Aulus
Match_6945,Faramis,Floryn,Lukas,Granger,Aulus,Diggie,Nolan,Ixia,Vexana,Benedetta
Match_6946,Gloo,Pharsa,Minsitthar,Melissa,Yi Sun-shin,Irithel,Aulus,Paquito,Kadita,Atlas
Match_6947,Lapu-Lapu,Aulus,Zetian,Karrie,Selena,Alice,Floryn,Fanny,Claude,Guinevere
Match_6948,Cyclops,Floryn,Badang,Karrie,Aulus,Yu Zhong,Hayabusa,Ixia,Pharsa,Diggie
Match_6949,Atlas,Aulus,Uranus,Clint,Eudora,Kagura,Terizla,Yi Sun-shin,Granger,Rafaela
Match_6950,Badang,Aulus,Lylia,Benedetta,Granger,Zetian,Clint,Lapu-Lapu,Angela,Suyou
Match_6951,Claude,Vale,Terizla,Minotaur,Aulus,Paquito,Cyclops,Badang,Ruby,Obsidia
Match_6952,Ixia,Chang'e,Selena,Lancelot,Chou,Argus,Rafaela,Lunox,Claude,Aulus
Match_6953,Faramis,Aulus,Badang,Ixia,Arlott,Gloo,Lancelot,Kagura,Granger,Sun
Match_6954,Helcurt,Aulus,Julian,Obsidia,Zetian,Alice,Floryn,Freya,Vale,Brody
Match_6955,Ixia,Tigreal,Aulus,Guinevere,Kagura,Dyrroth,Cyclops,Hayabusa,Yu Zhong,Chou
Match_6956,Yi Sun-shin,Angela,Ixia,Kagura,Alice,Minsitthar,Karrie,Aulus,Odette,Johnson
Match_6957,Yu Zhong,Xavier,Gatotkaca,Aulus,Claude,Phoveus,Nolan,Zhuxin,Minotaur,Granger
Match_6958,Aulus,Beatrix,Saber,Xavier,Arlott,Gord,Badang,Benedetta,Obsidia,Alice
Match_6959,Leomord,Tigreal,Beatrix,Minsitthar,Odette,Aulus,Freya,Minotaur,Zetian,Yu Zhong
Match_6960,Miya,Minsitthar,Carmilla,Aulus,Kadita,Yi Sun-shin,Cyclops,Esmeralda,Floryn,Granger
Match_6961,Aulus,Franco,Cyclops,Wanwan,Benedetta,Guinevere,Floryn,Natan,Joy,Lesley
Match_6962,Kadita,Brody,Grock,Chou,Yi Sun-shin,Eudora,Alice,Atlas,Aulus,Granger
Match_6963,Yi Sun-shin,Claude,Vexana,Cici,Grock,Lylia,Lesley,Franco,Aulus,X.Borg
Match_6964,Benedetta,Vexana,Aulus,Granger,Grock,Lesley,Nana,Johnson,Paquito,Esmeralda
Match_6965,Guinevere,Franco,Harith,Zhuxin,Aulus,Claude,Leomord,Minsitthar,Luo Yi,Angela
Match_6966,Ruby,Belerick,Fredrinn,Vexana,Claude,Novaria,Dyrroth,Aulus,Ixia,Badang
Match_6967,Grock,Karrie,Xavier,Yu Zhong,Aamon,Novaria,Dyrroth,Aulus,Lesley,Masha
Match_6968,Beatrix,Angela,Novaria,Aulus,Dyrroth,Harith,Aldous,Hilda,Kadita,Nolan
Match_6969,Aulus,Guinevere,Zetian,Yu Zhong,Ixia,Freya,Granger,Alice,Badang,Valir
Match_6970,Granger,Guinevere,Odette,Saber,Tigreal,Clint,Aulus,Rafaela,Terizla,Kagura
Match_6971,Sun,Selena,Yi Sun-shin,Guinevere,Cyclops,Claude,Aulus,Xavier,Thamuz,Gatotkaca
Match_6972,Aulus,Lukas,Angela,Kadita,Obsidia,Zhask,Benedetta,Nolan,Kimmy,Carmilla
Match_6973,Yi Sun-shin,Alice,Granger,Zhuxin,Belerick,Floryn,Cyclops,Aulus,Lapu-Lapu,Claude
Match_6974,Guinevere,Pharsa,Gloo,Beatrix,Lancelot,Angela,Brody,Aulus,Aamon,Lapu-Lapu
Match_6975,Leomord,Franco,Lapu-Lapu,Kadita,Natan,Sora,Angela,Aulus,Kimmy,Lunox
Match_6976,Aulus,Angela,Guinevere,Valentina,Bruno,Ixia,Minsitthar,Sora,Pharsa,Saber
Match_6977,Guinevere,Valir,Tigreal,Obsidia,Sun,Lukas,Sora,Claude,Aulus,Valentina
Match_6978,Gloo,Freya,Lylia,Karrie,Aamon,Xavier,Brody,Aulus,Carmilla,Paquito
Match_6979,Lesley,Aulus,Zhuxin,Yu Zhong,Hilda,Clint,Leomord,Cyclops,Grock,Guinevere
Match_6980,Yi Sun-shin,Hylos,Sun,Clint,Vexana,Khaleed,Granger,Gloo,Aulus,Gusion
Match_6981,Julian,Clint,Silvanna,Ling,Gusion,Minotaur,Obsidia,Aulus,Lukas,Xavier
Match_6982,Sora,Cyclops,Hanabi,Aulus,Minotaur,Alice,Cici,Aamon,Clint,Franco
Match_6983,Hanabi,Xavier,Franco,Aulus,Yu Zhong,Faramis,Minotaur,Granger,Cici,Guinevere
Match_6984,Aamon,Nana,Estes,Argus,Obsidia,Sora,Aulus,Zhuxin,Gatotkaca,Granger
Match_6985,Yu Zhong,Zhuxin,Granger,Lukas,Grock,Lapu-Lapu,Aulus,Angela,Karrie,Kimmy
Match_6986,Carmilla,Sun,Kadita,Aulus,Guinevere,Suyou,Valir,Angela,Silvanna,Moskov
Match_6987,Freya,Franco,Hayabusa,Kadita,Layla,Lapu-Lapu,Chang'e,Hylos,Granger,Aulus
Match_6988,Ixia,Floryn,Kimmy,Ruby,Aulus,Lesley,Lapu-Lapu,Chou,Fanny,Xavier
Match_6989,Franco,Karrie,Yve,Baxia,Benedetta,Lukas,Irithel,Gatotkaca,Aulus,Odette
Match_6990,Angela,Lesley,Hanzo,Cyclops,X.Borg,Lukas,Aulus,Gatotkaca,Xavier,Miya
Match_6991,Gatotkaca,Zetian,Khaleed,Aulus,Clint,Badang,Arlott,Hanzo,Lesley,Cecilion
Match_6992,Guinevere,Angela,Roger,Novaria,Lesley,Odette,Aulus,Johnson,Thamuz,Beatrix
Match_6993,Harley,Lapu-Lapu,Sora,Argus,Gusion,Ixia,Floryn,Sun,Aulus,Harith
Match_6994,Kagura,Grock,Guinevere,Sora,Beatrix,Gusion,Aulus,Miya,Argus,Johnson
Match_6995,Aulus,Julian,Bruno,Johnson,Cecilion,Fredrinn,Gusion,Silvanna,Hanabi,Atlas
Match_6996,Chang'e,Sun,Silvanna,Layla,Atlas,Zhuxin,Johnson,Lesley,Lapu-Lapu,Aulus
Match_6997,Aulus,Gatotkaca,Benedetta,Cyclops,Obsidia,Leomord,Granger,Nana,Kadita,Guinevere
Match_6998,Zetian,Khufra,Paquito,Obsidia,Aulus,Xavier,Granger,Fanny,Carmilla,Alice
Match_6999,Yi Sun-shin,Helcurt,Yu Zhong,Karrie,Zetian,Pharsa,Alice,Aulus,Grock,Claude
Match_7000,Saber,Brody,Minsitthar,Aulus,Gord,Guinevere,Lapu-Lapu,Paquito,Grock,Xavier
Match_7001,Zhuxin,Lesley,Aulus,Carmilla,Gatotkaca,Sora,Xavier,Yin,Jawhead,Obsidia
Match_7002,Franco,Fanny,X.Borg,Minsitthar,Gusion,Yu Zhong,Aulus,Zetian,Khufra,Esmeralda
Match_7003,Uranus,Khufra,Esmeralda,Aulus,Yve,Hilda,Cecilion,Granger,Yu Zhong,Hanzo
Match_7004,Leomord,Kadita,Minsitthar,Johnson,Claude,Arlott,Cecilion,Aulus,Mathilda,Hanabi
Match_7005,Diggie,Badang,Ixia,Nana,Suyou,Zetian,Sun,Estes,Uranus,Granger
